"Year","Clave","CVE_ENT","Entidad","CVE_MUN","Municipio","CODGEO","Indicador","Ponderador","Valor"
2015,"019","20","Oaxaca","145","San Francisco Lachigoló","20145","Porcentaje de población en pobreza extrema","3,970","12.09"
2010,"019","20","Oaxaca","146","San Francisco Logueche","20146","Porcentaje de población en pobreza extrema","2,666","75.81"
2015,"019","20","Oaxaca","146","San Francisco Logueche","20146","Porcentaje de población en pobreza extrema","2,874","45.03"
2010,"019","20","Oaxaca","147","San Francisco Nuxaño","20147","Porcentaje de población en pobreza extrema","373","60.59"
2015,"019","20","Oaxaca","147","San Francisco Nuxaño","20147","Porcentaje de población en pobreza extrema","378","18.79"
2010,"019","20","Oaxaca","148","San Francisco Ozolotepec","20148","Porcentaje de población en pobreza extrema","1,945","73.72"
2015,"019","20","Oaxaca","148","San Francisco Ozolotepec","20148","Porcentaje de población en pobreza extrema","2,001","54.18"
2010,"019","20","Oaxaca","149","San Francisco Sola","20149","Porcentaje de población en pobreza extrema","1,493","43.25"
2015,"019","20","Oaxaca","149","San Francisco Sola","20149","Porcentaje de población en pobreza extrema","1,783","33.96"
2010,"019","20","Oaxaca","150","San Francisco Telixtlahuaca","20150","Porcentaje de población en pobreza extrema","10,364","17.78"
2015,"019","20","Oaxaca","150","San Francisco Telixtlahuaca","20150","Porcentaje de población en pobreza extrema","12,347","9.45"
2010,"019","20","Oaxaca","151","San Francisco Teopan","20151","Porcentaje de población en pobreza extrema","392","31.51"
2015,"019","20","Oaxaca","151","San Francisco Teopan","20151","Porcentaje de población en pobreza extrema","333","50.13"
2010,"019","20","Oaxaca","152","San Francisco Tlapancingo","20152","Porcentaje de población en pobreza extrema","2,146","47.80"
2015,"019","20","Oaxaca","152","San Francisco Tlapancingo","20152","Porcentaje de población en pobreza extrema","2,175","63.19"
2010,"019","20","Oaxaca","141","San Francisco del Mar","20141","Porcentaje de población en pobreza extrema","8,311","50.05"
2015,"019","20","Oaxaca","141","San Francisco del Mar","20141","Porcentaje de población en pobreza extrema","7,875","39.23"
2010,"019","20","Oaxaca","153","San Gabriel Mixtepec","20153","Porcentaje de población en pobreza extrema","4,717","47.42"
2015,"019","20","Oaxaca","153","San Gabriel Mixtepec","20153","Porcentaje de población en pobreza extrema","4,984","34.29"
2010,"019","20","Oaxaca","154","San Ildefonso Amatlán","20154","Porcentaje de población en pobreza extrema","2,393","52.58"
2015,"019","20","Oaxaca","154","San Ildefonso Amatlán","20154","Porcentaje de población en pobreza extrema","2,482","46.30"
2010,"019","20","Oaxaca","155","San Ildefonso Sola","20155","Porcentaje de población en pobreza extrema","939","72.14"
2015,"019","20","Oaxaca","155","San Ildefonso Sola","20155","Porcentaje de población en pobreza extrema","1,015","46.01"
2010,"019","20","Oaxaca","156","San Ildefonso Villa Alta","20156","Porcentaje de población en pobreza extrema","3,430","44.40"
2015,"019","20","Oaxaca","156","San Ildefonso Villa Alta","20156","Porcentaje de población en pobreza extrema","3,415","27.63"
2010,"019","20","Oaxaca","157","San Jacinto Amilpas","20157","Porcentaje de población en pobreza extrema","18,150","5.09"
2015,"019","20","Oaxaca","157","San Jacinto Amilpas","20157","Porcentaje de población en pobreza extrema","15,918","2.41"
2010,"019","20","Oaxaca","158","San Jacinto Tlacotepec","20158","Porcentaje de población en pobreza extrema","2,203","78.88"
2015,"019","20","Oaxaca","158","San Jacinto Tlacotepec","20158","Porcentaje de población en pobreza extrema","2,328","31.74"
2010,"019","20","Oaxaca","159","San Jerónimo Coatlán","20159","Porcentaje de población en pobreza extrema","5,419","68.64"
2015,"019","20","Oaxaca","159","San Jerónimo Coatlán","20159","Porcentaje de población en pobreza extrema","5,175","53.39"
2010,"019","20","Oaxaca","160","San Jerónimo Silacayoapilla","20160","Porcentaje de población en pobreza extrema","1,366","38.70"
2015,"019","20","Oaxaca","160","San Jerónimo Silacayoapilla","20160","Porcentaje de población en pobreza extrema","1,434","19.64"
2010,"019","20","Oaxaca","161","San Jerónimo Sosola","20161","Porcentaje de población en pobreza extrema","2,559","38.67"
2015,"019","20","Oaxaca","161","San Jerónimo Sosola","20161","Porcentaje de población en pobreza extrema","2,596","32.18"
2010,"019","20","Oaxaca","162","San Jerónimo Taviche","20162","Porcentaje de población en pobreza extrema","1,848","55.09"
2015,"019","20","Oaxaca","162","San Jerónimo Taviche","20162","Porcentaje de población en pobreza extrema","1,994","44.91"
2010,"019","20","Oaxaca","163","San Jerónimo Tecóatl","20163","Porcentaje de población en pobreza extrema","1,587","52.60"
2015,"019","20","Oaxaca","163","San Jerónimo Tecóatl","20163","Porcentaje de población en pobreza extrema","1,638","51.34"
2010,"019","20","Oaxaca","550","San Jerónimo Tlacochahuaya","20550","Porcentaje de población en pobreza extrema","4,964","22.68"
2015,"019","20","Oaxaca","550","San Jerónimo Tlacochahuaya","20550","Porcentaje de población en pobreza extrema","5,662","25.39"
2010,"019","20","Oaxaca","164","San Jorge Nuchita","20164","Porcentaje de población en pobreza extrema","3,191","32.77"
2015,"019","20","Oaxaca","164","San Jorge Nuchita","20164","Porcentaje de población en pobreza extrema","2,858","57.84"
2010,"019","20","Oaxaca","165","San José Ayuquila","20165","Porcentaje de población en pobreza extrema","1,503","43.06"
2015,"019","20","Oaxaca","165","San José Ayuquila","20165","Porcentaje de población en pobreza extrema","1,559","22.87"
2010,"019","20","Oaxaca","166","San José Chiltepec","20166","Porcentaje de población en pobreza extrema","10,328","20.07"
2015,"019","20","Oaxaca","166","San José Chiltepec","20166","Porcentaje de población en pobreza extrema","16,192","20.66"
2010,"019","20","Oaxaca","168","San José Estancia Grande","20168","Porcentaje de población en pobreza extrema","976","28.51"
2015,"019","20","Oaxaca","168","San José Estancia Grande","20168","Porcentaje de población en pobreza extrema","1,091","24.02"
2010,"019","20","Oaxaca","169","San José Independencia","20169","Porcentaje de población en pobreza extrema","3,681","59.67"
2015,"019","20","Oaxaca","169","San José Independencia","20169","Porcentaje de población en pobreza extrema","3,988","62.14"
2010,"019","20","Oaxaca","170","San José Lachiguiri","20170","Porcentaje de población en pobreza extrema","3,841","79.19"
2015,"019","20","Oaxaca","170","San José Lachiguiri","20170","Porcentaje de población en pobreza extrema","3,352","45.64"
2010,"019","20","Oaxaca","171","San José Tenango","20171","Porcentaje de población en pobreza extrema","18,476","64.41"
2015,"019","20","Oaxaca","171","San José Tenango","20171","Porcentaje de población en pobreza extrema","18,879","74.27"
2010,"019","20","Oaxaca","167","San José del Peñasco","20167","Porcentaje de población en pobreza extrema","2,079","50.20"
2015,"019","20","Oaxaca","167","San José del Peñasco","20167","Porcentaje de población en pobreza extrema","2,098","35.15"
2010,"019","20","Oaxaca","072","San José del Progreso","20072","Porcentaje de población en pobreza extrema","6,595","48.40"
2015,"019","20","Oaxaca","072","San José del Progreso","20072","Porcentaje de población en pobreza extrema","7,035","41.89"
2010,"019","20","Oaxaca","172","San Juan Achiutla","20172","Porcentaje de población en pobreza extrema","430","39.64"
2015,"019","20","Oaxaca","172","San Juan Achiutla","20172","Porcentaje de población en pobreza extrema","387","36.73"
2010,"019","20","Oaxaca","173","San Juan Atepec","20173","Porcentaje de población en pobreza extrema","1,517","31.40"
2015,"019","20","Oaxaca","173","San Juan Atepec","20173","Porcentaje de población en pobreza extrema","1,508","29.03"
2010,"019","20","Oaxaca","175","San Juan Bautista Atatlahuca","20175","Porcentaje de población en pobreza extrema","1,724","67.10"
2015,"019","20","Oaxaca","175","San Juan Bautista Atatlahuca","20175","Porcentaje de población en pobreza extrema","1,632","42.54"
2010,"019","20","Oaxaca","176","San Juan Bautista Coixtlahuaca","20176","Porcentaje de población en pobreza extrema","2,732","44.33"
2015,"019","20","Oaxaca","176","San Juan Bautista Coixtlahuaca","20176","Porcentaje de población en pobreza extrema","2,767","29.36"
2010,"019","20","Oaxaca","177","San Juan Bautista Cuicatlán","20177","Porcentaje de población en pobreza extrema","9,830","22.63"
2015,"019","20","Oaxaca","177","San Juan Bautista Cuicatlán","20177","Porcentaje de población en pobreza extrema","10,244","24.85"
2010,"019","20","Oaxaca","178","San Juan Bautista Guelache","20178","Porcentaje de población en pobreza extrema","5,613","12.10"
2015,"019","20","Oaxaca","178","San Juan Bautista Guelache","20178","Porcentaje de población en pobreza extrema","7,082","8.75"
2010,"019","20","Oaxaca","179","San Juan Bautista Jayacatlán","20179","Porcentaje de población en pobreza extrema","1,456","30.35"
2015,"019","20","Oaxaca","179","San Juan Bautista Jayacatlán","20179","Porcentaje de población en pobreza extrema","1,501","42.56"
2010,"019","20","Oaxaca","180","San Juan Bautista Lo de Soto","20180","Porcentaje de población en pobreza extrema","2,323","30.36"
2015,"019","20","Oaxaca","180","San Juan Bautista Lo de Soto","20180","Porcentaje de población en pobreza extrema","2,671","16.09"
2010,"019","20","Oaxaca","181","San Juan Bautista Suchitepec","20181","Porcentaje de población en pobreza extrema","417","51.26"
2015,"019","20","Oaxaca","181","San Juan Bautista Suchitepec","20181","Porcentaje de población en pobreza extrema","454","25.28"
2010,"019","20","Oaxaca","183","San Juan Bautista Tlachichilco","20183","Porcentaje de población en pobreza extrema","1,441","53.04"
2015,"019","20","Oaxaca","183","San Juan Bautista Tlachichilco","20183","Porcentaje de población en pobreza extrema","1,426","52.14"
2010,"019","20","Oaxaca","182","San Juan Bautista Tlacoatzintepec","20182","Porcentaje de población en pobreza extrema","2,270","84.32"
2015,"019","20","Oaxaca","182","San Juan Bautista Tlacoatzintepec","20182","Porcentaje de población en pobreza extrema","2,246","63.24"
2010,"019","20","Oaxaca","184","San Juan Bautista Tuxtepec","20184","Porcentaje de población en pobreza extrema","148,020","14.52"
2015,"019","20","Oaxaca","184","San Juan Bautista Tuxtepec","20184","Porcentaje de población en pobreza extrema","191,387","11.51"
2010,"019","20","Oaxaca","559","San Juan Bautista Valle Nacional","20559","Porcentaje de población en pobreza extrema","17,659","36.07"
2015,"019","20","Oaxaca","559","San Juan Bautista Valle Nacional","20559","Porcentaje de población en pobreza extrema","14,937","28.13"
2010,"019","20","Oaxaca","185","San Juan Cacahuatepec","20185","Porcentaje de población en pobreza extrema","8,678","39.48"
2015,"019","20","Oaxaca","185","San Juan Cacahuatepec","20185","Porcentaje de población en pobreza extrema","9,126","36.76"
2010,"019","20","Oaxaca","191","San Juan Chicomezúchil","20191","Porcentaje de población en pobreza extrema","320","1.70"
2015,"019","20","Oaxaca","191","San Juan Chicomezúchil","20191","Porcentaje de población en pobreza extrema","340","11.18"
2010,"019","20","Oaxaca","192","San Juan Chilateca","20192","Porcentaje de población en pobreza extrema","1,439","12.63"
2015,"019","20","Oaxaca","192","San Juan Chilateca","20192","Porcentaje de población en pobreza extrema","1,538","6.70"
2010,"019","20","Oaxaca","186","San Juan Cieneguilla","20186","Porcentaje de población en pobreza extrema","591","23.56"
2015,"019","20","Oaxaca","186","San Juan Cieneguilla","20186","Porcentaje de población en pobreza extrema","564","24.35"
2010,"019","20","Oaxaca","187","San Juan Coatzóspam","20187","Porcentaje de población en pobreza extrema","2,535","76.07"
2015,"019","20","Oaxaca","187","San Juan Coatzóspam","20187","Porcentaje de población en pobreza extrema","1,864","71.40"
2010,"019","20","Oaxaca","188","San Juan Colorado","20188","Porcentaje de población en pobreza extrema","9,368","63.74"
2015,"019","20","Oaxaca","188","San Juan Colorado","20188","Porcentaje de población en pobreza extrema","6,065","39.05"
2010,"019","20","Oaxaca","189","San Juan Comaltepec","20189","Porcentaje de población en pobreza extrema","2,507","75.96"
2015,"019","20","Oaxaca","189","San Juan Comaltepec","20189","Porcentaje de población en pobreza extrema","2,960","69.65"
2010,"019","20","Oaxaca","190","San Juan Cotzocón","20190","Porcentaje de población en pobreza extrema","18,490","31.82"
2015,"019","20","Oaxaca","190","San Juan Cotzocón","20190","Porcentaje de población en pobreza extrema","25,106","22.40"
2010,"019","20","Oaxaca","195","San Juan Diuxi","20195","Porcentaje de población en pobreza extrema","1,247","72.14"
2015,"019","20","Oaxaca","195","San Juan Diuxi","20195","Porcentaje de población en pobreza extrema","1,104","38.71"
2010,"019","20","Oaxaca","196","San Juan Evangelista Analco","20196","Porcentaje de población en pobreza extrema","402","5.07"
2015,"019","20","Oaxaca","196","San Juan Evangelista Analco","20196","Porcentaje de población en pobreza extrema","426","18.93"
2010,"019","20","Oaxaca","197","San Juan Guelavía","20197","Porcentaje de población en pobreza extrema","3,011","40.77"
2015,"019","20","Oaxaca","197","San Juan Guelavía","20197","Porcentaje de población en pobreza extrema","3,311","31.93"
2010,"019","20","Oaxaca","198","San Juan Guichicovi","20198","Porcentaje de población en pobreza extrema","14,881","32.49"
2015,"019","20","Oaxaca","198","San Juan Guichicovi","20198","Porcentaje de población en pobreza extrema","25,521","23.67"
2010,"019","20","Oaxaca","199","San Juan Ihualtepec","20199","Porcentaje de población en pobreza extrema","709","54.16"
2015,"019","20","Oaxaca","199","San Juan Ihualtepec","20199","Porcentaje de población en pobreza extrema","598","60.49"
2010,"019","20","Oaxaca","200","San Juan Juquila Mixes","20200","Porcentaje de población en pobreza extrema","3,908","65.35"
2015,"019","20","Oaxaca","200","San Juan Juquila Mixes","20200","Porcentaje de población en pobreza extrema","3,838","38.58"
2010,"019","20","Oaxaca","201","San Juan Juquila Vijanos","20201","Porcentaje de población en pobreza extrema","1,832","42.21"
2015,"019","20","Oaxaca","201","San Juan Juquila Vijanos","20201","Porcentaje de población en pobreza extrema","2,014","41.57"
2010,"019","20","Oaxaca","202","San Juan Lachao","20202","Porcentaje de población en pobreza extrema","4,476","53.59"
2015,"019","20","Oaxaca","202","San Juan Lachao","20202","Porcentaje de población en pobreza extrema","4,821","36.84"
